Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
2.043604440000000,166,0x22,0x12,Write,ACK
2.044551400000000,166,0x22,0x00,Write,ACK
2.045498360000000,166,0x22,0x40,Write,ACK
2.046431400000000,166,0x22,0x00,Write,ACK
2.047378320000000,166,0x22,0x00,Write,ACK
2.048325240000000,166,0x22,0x12,Write,ACK
2.050447840000000,167,0x23,0x84,Read,NAK
2.052621680000000,168,0x23,0x84,Read,NAK
2.054715720000000,169,0x22,0x12,Write,ACK
2.055662640000000,169,0x22,0x00,Write,ACK
2.056609560000000,169,0x22,0x40,Write,ACK
2.057556520000000,169,0x22,0x00,Write,ACK
2.058503440000000,169,0x22,0x00,Write,ACK
2.059436480000000,169,0x22,0x13,Write,ACK
2.061618440000000,170,0x23,0x84,Read,NAK
2.063733320000000,171,0x23,0x84,Read,NAK
2.065827360000000,172,0x22,0x12,Write,ACK
2.066774320000000,172,0x22,0x00,Write,ACK
2.067721280000000,172,0x22,0x40,Write,ACK
2.068668240000000,172,0x22,0x00,Write,ACK
2.069615200000000,172,0x22,0x00,Write,ACK
2.070562120000000,172,0x22,0x14,Write,ACK
2.072730240000000,173,0x23,0x84,Read,NAK
2.074845120000000,174,0x23,0x84,Read,NAK
2.076939160000000,175,0x22,0x12,Write,ACK
2.077886120000000,175,0x22,0x00,Write,ACK
2.078833040000000,175,0x22,0x40,Write,ACK
2.079780000000000,175,0x22,0x00,Write,ACK
2.080726920000000,175,0x22,0x00,Write,ACK
2.081673840000000,175,0x22,0x15,Write,ACK
2.083841640000000,176,0x23,0x84,Read,NAK
2.085956560000000,177,0x23,0x84,Read,NAK
2.088050600000000,178,0x22,0x12,Write,ACK
2.088997560000000,178,0x22,0x00,Write,ACK
2.089944480000000,178,0x22,0x40,Write,ACK
2.090891440000000,178,0x22,0x00,Write,ACK
2.091838360000000,178,0x22,0x00,Write,ACK
2.092785240000000,178,0x22,0x16,Write,ACK
2.094953280000000,179,0x23,0x84,Read,NAK
2.097068240000000,180,0x23,0x84,Read,NAK
2.099162360000000,181,0x22,0x12,Write,ACK
2.100109360000000,181,0x22,0x00,Write,ACK
2.101056320000000,181,0x22,0x40,Write,ACK
2.102003280000000,181,0x22,0x00,Write,ACK
2.102950280000000,181,0x22,0x00,Write,ACK
2.103897200000000,181,0x22,0x17,Write,ACK
2.106065240000000,182,0x23,0x84,Read,NAK
2.108180280000000,183,0x23,0x84,Read,NAK
2.110274440000000,184,0x22,0x12,Write,ACK
2.111221400000000,184,0x22,0x00,Write,ACK
2.112168400000000,184,0x22,0x40,Write,ACK
2.113115360000000,184,0x22,0x00,Write,ACK
2.114062320000000,184,0x22,0x00,Write,ACK
2.115009280000000,184,0x22,0x18,Write,ACK
2.117177280000000,185,0x23,0x84,Read,NAK
2.119292280000000,186,0x23,0x84,Read,NAK
2.121386400000000,187,0x22,0x12,Write,ACK
2.122333360000000,187,0x22,0x00,Write,ACK
2.123280320000000,187,0x22,0x40,Write,ACK
2.124227280000000,187,0x22,0x00,Write,ACK
2.125174200000000,187,0x22,0x00,Write,ACK
2.126121160000000,187,0x22,0x19,Write,ACK
2.128289120000000,188,0x23,0x84,Read,NAK
2.130404080000000,189,0x23,0x84,Read,NAK
2.132498160000000,190,0x22,0x12,Write,ACK
2.133445040000000,190,0x22,0x00,Write,ACK
2.134391920000000,190,0x22,0x40,Write,ACK
2.135338880000000,190,0x22,0x00,Write,ACK
2.136285800000000,190,0x22,0x00,Write,ACK
2.137232800000000,190,0x22,0x1A,Write,ACK
2.139400760000000,191,0x23,0x84,Read,NAK
2.141515760000000,192,0x23,0x84,Read,NAK
2.143609840000000,193,0x22,0x12,Write,ACK
2.144556760000000,193,0x22,0x00,Write,ACK
2.145503680000000,193,0x22,0x40,Write,ACK
2.146450600000000,193,0x22,0x00,Write,ACK
2.147397520000000,193,0x22,0x00,Write,ACK
2.148344400000000,193,0x22,0x1B,Write,ACK
2.150512200000000,194,0x23,0x84,Read,NAK
2.152627160000000,195,0x23,0x84,Read,NAK
2.154735160000000,196,0x22,0x12,Write,ACK
2.155668200000000,196,0x22,0x00,Write,ACK
2.156615120000000,196,0x22,0x40,Write,ACK
2.157562080000000,196,0x22,0x00,Write,ACK
2.158508960000000,196,0x22,0x00,Write,ACK
2.159455920000000,196,0x22,0x1C,Write,ACK
2.161624000000000,197,0x23,0x84,Read,NAK
2.163752880000000,198,0x23,0x84,Read,NAK
2.165847000000000,199,0x22,0x12,Write,ACK
2.166793960000000,199,0x22,0x00,Write,ACK
2.167740880000000,199,0x22,0x40,Write,ACK
2.168673880000000,199,0x22,0x00,Write,ACK
2.169620800000000,199,0x22,0x00,Write,ACK
2.170567720000000,199,0x22,0x1D,Write,ACK
2.172749720000000,200,0x23,0x84,Read,NAK
2.174864760000000,201,0x23,0x84,Read,NAK
2.176958920000000,202,0x22,0x12,Write,ACK
2.177905840000000,202,0x22,0x00,Write,ACK
2.178852800000000,202,0x22,0x40,Write,ACK
2.179799720000000,202,0x22,0x00,Write,ACK
2.180746640000000,202,0x22,0x00,Write,ACK
2.181679680000000,202,0x22,0x1E,Write,ACK
2.183861440000000,203,0x23,0x84,Read,NAK
2.185976360000000,204,0x23,0x84,Read,NAK
2.188070360000000,205,0x22,0x12,Write,ACK
2.189017280000000,205,0x22,0x00,Write,ACK
2.189964240000000,205,0x22,0x40,Write,ACK
2.190911200000000,205,0x22,0x00,Write,ACK
2.191858120000000,205,0x22,0x00,Write,ACK
2.192805040000000,205,0x22,0x1F,Write,ACK
2.194973160000000,206,0x23,0x84,Read,NAK
2.197088200000000,207,0x23,0x84,Read,NAK
2.199182360000000,208,0x22,0x12,Write,ACK
2.200129280000000,208,0x22,0x00,Write,ACK
2.201076240000000,208,0x22,0x40,Write,ACK
2.202023160000000,208,0x22,0x00,Write,ACK
2.202970120000000,208,0x22,0x00,Write,ACK
2.203917000000000,208,0x22,0x20,Write,ACK
2.206085080000000,209,0x23,0x84,Read,NAK
2.208200040000000,210,0x23,0x84,Read,NAK
2.210294240000000,211,0x22,0x12,Write,ACK
2.211241240000000,211,0x22,0x00,Write,ACK
2.212188160000000,211,0x22,0x40,Write,ACK
2.213135080000000,211,0x22,0x00,Write,ACK
2.214081960000000,211,0x22,0x00,Write,ACK
2.215028840000000,211,0x22,0x21,Write,ACK
2.217196680000000,212,0x23,0x84,Read,NAK
2.219311760000000,213,0x23,0x84,Read,NAK
2.221405800000000,214,0x22,0x12,Write,ACK
2.222352680000000,214,0x22,0x00,Write,ACK
2.223299600000000,214,0x22,0x40,Write,ACK
2.224246520000000,214,0x22,0x00,Write,ACK
2.225222080000000,214,0x22,0x00,Write,ACK
2.226169040000000,214,0x22,0x22,Write,ACK
